,IR0,IR1,IR2,IR3,IR4,IR5,IR6,IR7,Smell,Turn,Move
4183,10,65,95,100,77,51,76,100,117.853881367197,0.0,0.0
4184,10,65,95,100,77,51,76,100,117.853881367197,0.0,0.0
4185,10,65,95,100,77,51,76,100,117.853881367197,0.0,0.0
4186,10,65,95,100,77,51,76,100,117.853881367197,-112.0,20.0
4187,37,100,100,26,91,100,100,36,-134.47411424199197,-40.34223427259759,10.0
4188,25,28,100,100,35,100,100,62,-96.9405535703819,-29.082166071114568,10.0
4189,28,17,26,100,100,99,100,100,-70.51295819044321,-21.153887457132964,10.0
4190,49,15,15,48,100,53,100,100,-51.6049983189921,-15.48149949569763,10.0
4191,100,17,12,25,100,59,100,100,-37.94327396006497,-11.382982188019492,10.0
4192,100,24,12,19,100,72,100,100,-28.009852959427576,-8.402955887828272,10.0
4193,100,36,15,19,98,86,100,98,-20.755714345868455,-6.226714303760536,10.0
4194,100,53,19,21,74,100,100,88,-15.440446952250454,-4.632134085675136,10.0
4195,100,77,25,24,68,100,100,80,-11.53479618649635,-3.460438855948905,10.0
4196,100,100,31,28,69,100,100,73,-8.657508940486878,-2.5972526821460633,10.0
4197,100,100,38,33,73,100,99,67,-6.532595231575954,-1.959778569472786,10.0
4198,100,100,45,38,78,100,95,61,-4.9596074035461015,-1.4878822210638305,10.0
4199,100,100,52,43,85,100,90,55,-3.7926295543322794,-1.1377888662996838,10.0
4200,100,100,60,49,92,100,85,49,-2.9252829820156876,-0.8775848946047062,10.0
4201,100,100,68,55,100,100,79,43,-2.279975331389437,-0.6839925994168311,10.0
4202,100,100,76,60,100,100,47,37,-1.800194571614952,-0.5400583714844857,10.0
4203,100,100,84,66,100,100,40,31,-1.4450383976805483,-0.4335115193041645,10.0
4204,100,100,92,72,100,100,33,100,-1.1854755542389057,-0.3556426662716717,10.0
4205,100,100,100,78,100,100,26,100,-1.0021732060338309,-0.30065196181014925,10.0
4206,100,100,100,85,100,100,18,100,-0.8854011743528645,-0.26562035230585934,10.0
4207,100,95,100,91,100,100,25,100,-0.8399404055345485,-0.25198212166036454,10.0
4208,100,87,100,97,100,70,100,84,-86.00744035992619,-25.802232107977858,10.0
4209,74,87,93,100,100,100,28,100,-61.17453571339854,-18.35236071401956,10.0
4210,57,99,82,100,100,100,25,97,-43.59234488894754,-13.07770346668426,10.0
4211,100,63,82,100,100,100,24,100,-31.099895786383627,-9.329968735915088,10.0
4212,100,44,88,99,100,100,26,96,-22.205534896499557,-6.661660468949867,10.0
4213,100,30,91,97,100,100,41,86,-15.864953586517345,-4.759486075955203,10.0
4214,100,43,53,98,100,100,53,78,-11.341084799588657,-3.402325439876597,10.0
4215,100,72,29,100,100,100,64,72,-8.111356790384548,-2.4334070371153644,10.0
4216,100,100,22,100,100,48,75,65,-5.804330503629615,-1.7412991510888844,10.0
4217,100,100,30,100,100,44,71,59,-4.155597663515493,-112.0,20.0
4218,34,48,50,100,69,91,100,100,110.29580666519485,33.08874199955845,10.0
4219,41,41,34,100,49,100,100,26,78.46843822147554,23.540531466442662,10.0
4220,27,100,100,78,100,100,23,37,56.000230907620335,16.8000692722861,10.0
4221,19,29,100,72,100,31,28,21,40.04309159095715,12.012927477287144,10.0
4222,12,21,100,75,100,33,28,10,28.670008028565576,48.44040096342787,5.999999999999999
4223,15,100,75,100,37,23,8,12,-20.0032647121389,65.99902058635834,13.2
4224,79,100,100,44,25,19,11,100,-87.7912296070337,9.662631117889891,11.6
4225,60,100,100,52,33,28,9,100,-98.95271587343206,15.314185237970385,12.0
4226,42,100,100,63,41,14,95,100,-115.75216716475734,-34.7256501494272,10.0
4227,52,34,100,58,72,47,100,100,-82.37216173524263,-24.711648520572787,10.0
4228,100,35,33,100,72,57,23,83,-58.82608631357721,-17.64782589407316,10.0
4229,100,44,30,100,77,73,21,100,-42.10318102168105,-12.630954306504316,10.0
4230,100,100,33,41,100,94,27,100,-30.178394463332893,-9.053518338999867,10.0
4231,66,100,38,40,100,100,38,100,-21.654507122998098,-6.4963521368994295,10.0
4232,41,96,100,42,100,100,93,100,-15.552163576894145,-4.665649073068243,10.0
4233,33,85,100,46,100,100,95,100,-11.178637638731686,-3.3535912916195056,10.0
4234,24,96,100,51,100,45,100,100,-8.041417033824928,-2.412425110147478,10.0
4235,15,100,100,92,100,41,100,100,-5.789297485127463,-1.7367892455382388,10.0
4236,6,3,99,100,100,49,100,100,-4.171389550496542,-45.0,2.0
4237,100,6,3,99,100,100,49,100,41.04955325500475,-32.68513402349858,12.0
4238,100,100,10,9,100,80,100,67,75.69986495924752,-22.290040512225744,12.0
4239,76,100,100,17,99,100,100,34,100.0059026200596,30.00177078601788,10.0
4240,100,100,85,23,100,100,33,58,71.6138769262036,21.48416307786108,10.0
4241,100,100,79,34,100,46,52,82,51.46971139270704,15.440913417812112,10.0
4242,100,100,81,100,100,40,58,91,37.08146995569143,11.124440986707429,10.0
4243,100,74,83,100,100,62,70,100,26.762899775340884,8.028869932602264,10.0
4244,100,66,85,100,100,67,75,100,19.343882367647154,5.803164710294146,10.0
4245,100,58,84,100,81,73,77,100,14.000081169908754,4.200024350972626,10.0
4246,100,51,80,100,85,80,100,100,10.145654766535301,3.0436964299605904,10.0
4247,100,43,74,49,91,89,100,100,7.362135494984727,2.208640648495418,10.0
4248,100,35,64,56,98,97,100,72,5.349695724459821,-127.0,20.0
4249,62,100,76,100,57,100,100,89,135.41759215934871,40.625277647804616,10.0
4250,100,100,100,100,100,100,87,53,96.85252287842627,29.05575686352788,10.0
4251,100,65,100,83,100,100,71,100,69.7361965091772,20.92085895275316,10.0
4252,85,100,100,100,100,85,56,95,50.429980457693205,15.128994137307961,10.0
4253,36,100,79,100,100,61,100,100,36.5794736181096,10.97384208543288,10.0
4254,33,100,70,100,100,66,100,100,26.596088941103744,7.978826682331123,10.0
4255,30,100,68,100,100,100,81,63,19.37765043306092,5.813295129918276,10.0
4256,26,100,69,100,100,100,100,10,14.146472208464957,49.243941662539484,12.0
4257,100,62,100,100,100,100,14,37,-36.885398340863276,-2.0656195022589827,10.4
4258,100,61,100,100,100,20,16,100,-36.35585649704865,-10.906756949114595,10.0
4259,100,100,100,100,100,25,16,100,-26.65593912240172,-7.996781736720515,10.0
4260,96,100,51,100,100,29,15,100,-19.60130753889041,-5.880392261667123,10.0
4261,70,100,100,100,100,31,14,100,-14.456031422637068,4.66319057320888,10.4
4262,59,92,100,100,100,25,12,100,-20.18884888719174,20.943345333842483,11.2
4263,100,100,53,100,100,19,100,57,-43.61059485061514,-13.083178455184543,10.0
4264,100,74,100,100,100,24,100,100,-32.360475807270404,-9.70814274218112,10.0
4265,47,94,100,68,100,31,100,100,-24.127374754642062,-7.238212426392618,10.0
4266,19,100,94,76,100,39,100,100,-18.0775494793632,-5.423264843808959,10.0
4267,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4268,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4269,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4270,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4271,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4272,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4273,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4274,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4275,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4276,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4277,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4278,10,100,63,100,100,47,100,100,-13.617319772559824,0.0,0.0
4279,10,100,63,100,100,47,100,100,-13.617319772559824,-96.0,20.0
4280,85,100,100,19,87,100,100,35,91.20728292546437,27.36218487763931,10.0
4281,100,100,18,100,100,100,33,51,67.95856674165685,20.387570022497055,10.0
4282,85,100,16,100,100,100,40,100,51.13864190342224,15.341592571026672,10.0
4283,67,100,13,100,100,43,55,100,38.82693961692837,11.648081885078511,10.0
4284,72,100,18,100,100,50,79,100,29.748855230987544,8.924656569296262,10.0
4285,100,100,21,100,100,60,100,50,23.024665023322427,6.907399506996728,10.0
4286,100,99,24,100,76,72,100,38,18.033311235628048,5.409993370688414,10.0
4287,100,93,26,27,83,85,100,36,14.331767135084704,4.299530140525411,10.0
4288,100,86,29,32,90,99,31,34,11.604775216464589,3.4814325649393765,10.0
4289,67,78,30,36,99,100,28,33,9.634053213026391,2.890215963907917,10.0
4290,56,69,32,40,100,100,26,32,8.284277377259457,2.485283213177837,10.0
4291,46,59,33,43,100,45,24,100,7.514580091800212,2.2543740275400634,10.0
4292,36,49,34,46,100,41,23,100,7.466987910589523,2.240096373176857,10.0
4293,25,37,100,49,100,38,100,95,129.34417145789524,38.80325143736857,10.0
4294,23,100,37,100,55,100,97,18,91.88888802019403,27.566666406058207,10.0
4295,100,48,54,100,42,97,15,14,65.54933647087603,28.664800941262808,10.4
4296,100,18,100,68,100,21,13,23,37.7174709368968,29.315241281069042,10.8
4297,14,32,100,57,44,19,23,100,8.609979916128168,2.0663951798707605,8.0
4298,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4299,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4300,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4301,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4302,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4303,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4304,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4305,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4306,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4307,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4308,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4309,7,15,100,62,47,22,69,100,6.642257603296173,0.0,0.0
4310,7,15,100,62,47,22,69,100,6.642257603296173,-101.0,20.0
4311,4,100,96,20,100,75,23,4,110.34934427325754,45.0,2.0
4312,100,94,21,100,77,21,3,3,65.60796237181398,109.68238871154419,14.0
4313,5,100,100,29,16,72,100,12,-45.49513530931296,27.000000000000004,1.2000000000000002
4314,100,76,56,19,58,100,95,5,-72.63436043197174,23.209691870408477,12.0
4315,100,100,31,20,86,100,4,1,-96.56920605623714,61.02923818312886,14.0
4316,100,19,17,100,100,18,100,61,-158.35141119898196,-47.50542335969459,10.0
4317,53,100,25,22,100,26,33,100,-112.15316440622087,-33.64594932186626,10.0
4318,100,43,100,32,35,100,19,100,-79.88422203200287,-23.96526660960086,10.0
4319,100,56,40,100,40,100,17,29,-57.09872621703198,-17.129617865109594,10.0
4320,100,100,44,100,51,100,15,18,-40.90174305266089,-12.270522915798267,10.0
4321,33,100,53,49,66,62,12,11,-29.34266196464455,54.19720141060664,12.8
4322,100,43,47,73,100,16,18,97,-85.31583596174073,-25.59475078852222,10.0
4323,82,100,40,100,79,25,16,100,-61.023979687558835,-18.30719390626765,10.0
4324,76,84,100,51,93,37,14,100,-43.76024177426655,-4.128072532279964,10.4
4325,68,70,100,52,100,36,11,100,-40.633856209886176,23.80984313703415,11.6
4326,52,83,100,74,100,17,100,100,-66.02218092120847,-19.80665427636254,10.0
4327,44,50,100,57,100,25,100,100,-47.38603742276962,-14.215811226830885,10.0
4328,41,35,76,100,100,37,100,100,-34.07867849781485,-10.223603549344455,10.0
4329,100,26,45,100,98,59,100,100,-24.544800892561057,-7.363440267768317,10.0
4330,100,19,29,100,94,32,100,100,-17.699864522232474,-5.309959356669742,10.0
4331,100,14,19,100,97,38,100,100,-12.77812829958657,-12.83343848987597,10.4
4332,78,100,11,43,100,100,100,100,0.057113793760379394,0.01713413812811382,10.0
4333,68,100,24,32,100,50,100,100,0.041327292531946114,0.012398187759583833,10.0
4334,58,100,47,21,100,54,100,100,0.02993826587191961,0.008981479761575883,10.0
4335,49,100,100,25,100,58,100,100,0.021714265207322114,0.006514279562196634,10.0
4336,39,100,100,35,100,63,99,100,0.015769988938188817,0.004730996681456645,10.0
4337,29,100,100,44,100,88,77,100,0.01146908586997597,0.003440725760992791,10.0
4338,19,100,100,54,100,100,73,100,0.008353836535206938,0.0025061509605620812,10.0
4339,9,100,100,64,100,100,77,8,0.006094772754522637,45.0,2.0
4340,100,100,65,100,100,79,7,8,-45.338299268376204,76.39851021948714,14.0
4341,61,49,99,100,100,100,100,100,-124.54636915217924,-101.0,20.0
4342,100,100,100,63,100,100,9,100,-25.583940269057166,37.32481791928285,12.0
4343,100,100,65,100,100,22,100,100,-65.69835812421911,-19.70950743726573,10.0
4344,100,91,100,73,100,26,62,60,-47.926684465162225,-14.378005339548666,10.0
4345,100,99,100,76,100,32,51,50,-35.09778867546743,-10.529336602640228,10.0
4346,100,94,94,100,100,38,50,100,-25.787848409754076,-7.736354522926223,10.0
4347,100,92,87,100,100,45,50,100,-19.006609430994445,-5.701982829298333,10.0
4348,100,83,93,100,100,51,52,27,-14.053056868420754,-4.215917060526226,10.0
4349,100,69,87,100,100,56,53,18,-10.42565550928282,-3.1276966527848455,10.0
4350,100,68,82,100,100,61,55,7,-7.763262798459891,42.67102116046203,12.0
4351,58,70,100,100,75,65,15,100,-53.992264681400684,-16.197679404420203,10.0
4352,100,41,87,100,100,70,17,100,-40.28042193103079,-12.084126579309237,10.0
4353,98,38,67,100,100,16,19,100,-30.23886860391434,-9.071660581174301,10.0
4354,80,100,57,100,100,21,21,100,-22.84547029105738,-6.853641087317214,10.0
4355,67,100,31,100,100,26,100,100,-17.38009405275602,-5.214028215826806,10.0
4356,55,100,29,90,100,30,100,100,-13.32763320456786,-3.9982899613703577,10.0
4357,45,75,100,48,100,33,100,100,-10.316378167612015,-3.0949134502836047,10.0
4358,34,55,100,44,100,36,84,100,-8.076933172213899,-2.4230799516641697,10.0
4359,100,38,100,42,100,42,79,100,-6.414098839807252,-1.9242296519421755,10.0
4360,99,23,100,58,100,54,79,100,-5.1875953381203885,-1.5562786014361165,10.0
4361,89,9,100,100,100,65,78,100,-4.299517646799529,-46.28985529403986,12.0
4362,100,82,9,62,100,100,100,69,52.02033150349848,15.606099451049545,10.0
4363,91,75,12,100,83,85,100,64,45.28205950247343,13.58461785074203,10.0
4364,69,41,13,13,100,100,64,100,41.63191127534782,-5.510426617395655,10.8
4365,62,59,19,17,100,100,63,100,168.66568649586173,50.59970594875852,10.0
4366,42,13,14,100,100,64,100,50,119.24066553980373,17.772199661941116,10.8
4367,12,5,10,100,100,66,62,39,102.76680383649489,-32.667983539620614,5.999999999999999
4368,34,7,4,14,100,84,100,43,135.8957566922013,-13.231272992339612,12.4
4369,22,12,5,10,100,100,100,38,149.91731134681334,-27.024806595956004,13.2
4370,14,11,15,12,32,100,71,71,177.02860297366374,-20.513135286320708,10.8
4371,12,4,8,20,27,100,88,100,-162.8264944528347,-64.53917933434016,5.999999999999999
4372,58,39,8,7,27,26,100,100,-98.89085175502709,-114.0,20.0
4373,14,100,100,100,35,19,19,9,15.77227563447525,48.78534615227406,10.0
4374,100,94,100,46,29,16,8,15,-33.719201879591196,34.88423943612264,12.0
4375,100,57,78,40,35,16,20,100,-70.06564613541116,-21.019693840623347,10.0
4376,90,65,100,59,50,22,18,100,-50.049140259100454,-15.014742077730135,10.0
4377,100,95,54,91,59,29,17,100,-35.811606498876415,-10.743481949662923,10.0
4378,100,100,58,100,71,36,15,100,-25.654256680286892,-7.696277004086067,10.0
4379,100,65,65,67,84,41,13,100,-18.39451327029127,12.48164601891262,10.8
4380,100,100,62,100,89,23,78,100,-31.618445750538967,-9.48553372516169,10.0
4381,100,45,100,74,100,26,63,100,-22.690880023475643,-6.807264007042693,10.0
4382,100,56,82,74,100,25,66,100,-16.299255873205823,-4.8897767619617465,10.0
4383,100,100,91,76,100,32,72,100,-11.717912668594977,-3.515373800578493,10.0
4384,95,100,31,81,100,40,100,100,-8.43114452939244,-2.5293433588177323,10.0
4385,79,100,38,88,100,48,100,100,-6.071269739640627,-1.821380921892188,10.0
4386,32,100,47,100,100,55,100,32,-4.375633990010897,-1.312690197003269,10.0
4387,21,100,100,100,100,63,100,9,-3.1563725288721116,44.053088241338365,12.0
4388,100,100,41,100,75,100,11,53,-48.7881092248964,21.363567232531082,11.6
4389,100,100,41,100,96,17,41,92,-72.02749532741905,-21.608248598225714,10.0
4390,100,100,35,100,95,24,37,62,-51.84476622730119,-15.553429868190356,10.0
4391,100,100,98,46,100,33,35,44,-37.41506717901416,-11.224520153704248,10.0
4392,63,100,100,48,100,42,34,35,-27.054039720918695,-8.116211916275608,10.0
4393,58,100,100,100,100,49,31,27,-19.593914400390474,-5.878174320117142,10.0
4394,42,100,100,100,100,49,27,21,-14.212055568695177,-4.263616670608553,10.0
4395,27,100,100,100,100,38,21,14,-10.323557888255493,5.902932633523353,10.4
4396,22,100,100,100,100,47,12,9,-16.856110692448283,66.94316679226552,13.2
4397,100,100,100,100,36,16,20,14,-86.72485195589036,-17.017455586767106,10.4
4398,100,100,100,100,70,22,19,6,-71.85812070628987,23.44256378811304,12.0
4399,100,100,100,100,46,26,10,95,-98.02577467077379,15.592267598767865,12.0
4400,82,100,100,100,45,16,100,100,-116.07608809983572,-34.822826429950716,10.0
4401,100,94,100,100,99,44,21,88,-83.47428776952103,-25.042286330856307,10.0
4402,69,87,100,100,100,64,18,100,-60.38550417477296,-18.11565125243189,10.0
4403,65,100,62,100,100,100,16,100,-43.85837358814939,-102.0,20.0
4404,4,1,100,70,87,100,100,100,61.462659923708316,-45.0,2.0
4405,100,3,1,100,72,88,100,100,106.9299791605934,-12.921006251821979,12.0
4406,100,36,1,5,83,100,100,100,122.32246841950769,-8.303259474147694,12.0
4407,100,50,24,6,96,100,100,100,132.71907932910312,-5.184276201269064,12.0
4408,100,67,29,23,100,100,100,100,139.6876219790425,41.90628659371274,10.0
4409,63,25,26,27,100,100,100,100,99.96601226873747,29.98980368062124,10.0
4410,20,15,27,100,100,100,100,51,72.07410950379762,21.622232851139284,10.0
4411,5,7,24,100,100,99,100,17,52.21647381687342,-45.0,2.0
4412,15,4,6,25,100,100,95,100,97.67000099624931,-15.698999701125206,12.0
4413,26,2,1,12,100,100,100,100,115.6363709276439,-37.30908872170684,13.2
4414,100,26,6,7,32,100,100,73,154.21501463616988,1.2645043908509663,12.0
4415,100,15,10,11,46,100,100,70,154.07685213265825,10.223055639797472,11.6
4416,100,4,11,16,70,100,100,100,145.1511521671867,-1.4546543498439917,12.0
4417,100,3,11,15,72,100,100,100,146.71553029290118,-0.9853409121296508,12.0
4418,100,3,12,15,72,100,100,100,147.70087120503075,-0.6897386384907733,12.0
4419,100,3,12,15,72,100,100,100,148.39060984352153,-0.4828170469435449,12.0
4420,100,3,12,15,72,100,100,100,148.87342689046505,-0.33797193286048355,12.0
4421,100,2,12,15,72,100,100,100,149.2113988233255,-0.2365803530023456,12.0
4422,100,2,12,15,73,100,100,100,149.4479791763278,-0.16560624710165683,12.0
4423,100,2,12,15,73,100,100,100,149.61358542342947,-0.11592437297115765,12.0
4424,100,2,12,15,73,100,100,100,149.72950979640058,-0.08114706107982528,12.0
4425,100,2,12,15,73,100,100,100,149.8106568574804,-0.056802942755879826,12.0
4426,100,2,12,15,73,100,100,100,149.8674598002363,-0.039762059929110194,12.0
4427,100,2,12,15,73,100,100,100,149.9072218601654,-0.027833441950377846,12.0
4428,100,2,12,15,73,100,100,100,149.9350553021158,-0.019483409365257387,12.0
4429,100,2,12,15,73,100,100,100,149.954538711481,-0.013638386555697934,12.0
4430,100,2,12,15,73,100,100,100,149.96817709803673,-0.00954687058898429,12.0
4431,100,2,12,15,73,100,100,100,149.97772396862564,-0.00668280941231103,12.0
4432,100,2,12,15,73,100,100,100,149.9844067780379,-0.004677966588630511,12.0
4433,100,2,12,15,73,100,100,100,149.9890847446265,-0.0032745766120498843,12.0
4434,100,2,12,15,73,100,100,100,149.99235932123855,-122.0,20.0
4435,100,100,68,100,25,25,38,100,-91.99552314528773,-27.59865694358632,10.0
4436,100,100,100,100,52,33,29,54,-66.22148191335202,-19.866444574005605,10.0
4437,100,100,100,62,100,46,27,40,-47.855120200173246,-14.356536060051974,10.0
4438,35,100,100,100,100,51,26,28,-34.67799198052495,-10.403397594157484,10.0
4439,22,100,100,100,100,56,23,21,-25.18388595172462,-7.555165785517385,10.0
4440,14,100,100,100,100,62,19,14,-18.324077463398567,4.602221408784344,8.4
4441,5,100,100,100,100,100,13,10,-23.66354888283854,63.0,2.8
4442,100,100,100,100,28,11,11,2,-87.1360963153956,54.85917110538132,13.6
4443,100,100,100,40,24,8,100,100,-143.81218318841422,-43.143654956524266,10.0
4444,92,100,100,100,48,30,18,93,-102.88146562224551,-30.864439686673652,10.0
4445,100,81,100,100,91,40,13,100,-74.18360991548457,-4.255082974645369,10.8
4446,100,73,100,100,100,45,14,100,-72.09607963318933,-12.628823889956799,10.4
4447,64,93,100,100,100,25,13,100,-61.49515824250085,-0.44854747275025275,10.8
4448,54,95,100,100,100,24,100,100,-63.147131201382365,-18.94413936041471,10.0
